4131.154, 4128.846, 4133.974, 4135.128, 4136.154, 4128.462, 4131.667, 4135, 4137.308, 4137.179, 4186.154, 4902.692, 4135.769, 4138.077
4128.462, 4132.692, 4138.077, 4136.41, 4135.513, 4130.128, 4133.205, 4135, 4135, 4136.923, 4186.154, 4901.795, 4136.154, 4136.795
4132.308, 4132.308, 4136.41, 4137.051, 4135, 4132.051, 4130.513, 4135.256, 4138.077, 4137.179, 4186.154, 4901.795, 4131.923, 4140.256
4134.487, 4128.718, 4134.231, 4135.769, 4134.487, 4129.487, 4126.026, 4135.385, 4138.974, 4137.179, 4186.154, 4903.462, 4131.154, 4139.487
